antecedents,consequents,antecedent support,consequent support,support,confidence,lift,representativity,leverage,conviction,zhangs_metric,jaccard,certainty,kulczynski
"frozenset({'nature', 'hidden', 'stunning'})",frozenset({'earth'}),0.03164556962025317,0.11392405063291139,0.02531645569620253,0.7999999999999999,7.022222222222222,1.0,0.021711264220477488,4.430379746835442,0.8856209150326797,0.21052631578947367,0.7742857142857141,0.5111111111111111
"frozenset({'earth', 'hidden', 'stunning'})",frozenset({'nature'}),0.02531645569620253,0.25949367088607594,0.02531645569620253,1.0,3.8536585365853657,1.0,0.01874699567377023,inf,0.7597402597402597,0.0975609756097561,1.0,0.5487804878048781
"frozenset({'hidden', 'stunning'})","frozenset({'nature', 'earth'})",0.03164556962025317,0.06329113924050633,0.02531645569620253,0.7999999999999999,12.639999999999999,1.0,0.023313571543021952,4.683544303797467,0.9509803921568627,0.3636363636363636,0.7864864864864864,0.6
"frozenset({'nature', 'earth', 'hidden'})",frozenset({'untouched'}),0.04430379746835443,0.08860759493670886,0.0379746835443038,0.8571428571428572,9.673469387755103,1.0,0.034049030604069865,6.379746835443041,0.9381898454746137,0.4000000000000001,0.8432539682539684,0.6428571428571429
"frozenset({'nature', 'earth', 'untouched'})",frozenset({'hidden'}),0.05063291139240506,0.06329113924050633,0.0379746835443038,0.75,11.85,1.0,0.03477006889921487,3.7468354430379747,0.9644444444444444,0.5000000000000001,0.7331081081081081,0.675
"frozenset({'nature', 'hidden', 'untouched'})",frozenset({'earth'}),0.04430379746835443,0.11392405063291139,0.0379746835443038,0.8571428571428572,7.523809523809525,1.0,0.03292741547828874,6.202531645569623,0.9072847682119205,0.3157894736842105,0.8387755102040817,0.5952380952380953
"frozenset({'earth', 'hidden', 'untouched'})",frozenset({'nature'}),0.0379746835443038,0.25949367088607594,0.0379746835443038,1.0,3.8536585365853657,1.0,0.028120493510655344,inf,0.7697368421052632,0.14634146341463417,1.0,0.5731707317073171
"frozenset({'nature', 'earth'})","frozenset({'hidden', 'untouched'})",0.06329113924050633,0.05063291139240506,0.0379746835443038,0.6,11.85,1.0,0.03477006889921487,2.373417721518987,0.9774774774774775,0.5000000000000001,0.5786666666666667,0.675
"frozenset({'nature', 'hidden'})","frozenset({'earth', 'untouched'})",0.05063291139240506,0.056962025316455694,0.0379746835443038,0.75,13.166666666666668,1.0,0.03509053036372376,3.7721518987341773,0.9733333333333333,0.5454545454545456,0.7348993288590604,0.7083333333333334
"frozenset({'nature', 'untouched'})","frozenset({'earth', 'hidden'})",0.06329113924050633,0.04430379746835443,0.0379746835443038,0.6,13.542857142857143,1.0,0.035170645729850986,2.3892405063291138,0.9887387387387387,0.5454545454545454,0.581456953642384,0.7285714285714286
"frozenset({'earth', 'hidden'})","frozenset({'nature', 'untouched'})",0.04430379746835443,0.06329113924050633,0.0379746835443038,0.8571428571428572,13.542857142857143,1.0,0.035170645729850986,6.556962025316459,0.9690949227373068,0.5454545454545454,0.8474903474903476,0.7285714285714286
"frozenset({'earth', 'untouched'})","frozenset({'nature', 'hidden'})",0.056962025316455694,0.05063291139240506,0.0379746835443038,0.6666666666666667,13.166666666666668,1.0,0.03509053036372376,2.8481012658227853,0.9798657718120805,0.5454545454545456,0.648888888888889,0.7083333333333334
"frozenset({'hidden', 'untouched'})","frozenset({'nature', 'earth'})",0.05063291139240506,0.06329113924050633,0.0379746835443038,0.75,11.85,1.0,0.03477006889921487,3.7468354430379747,0.9644444444444444,0.5000000000000001,0.7331081081081081,0.675
frozenset({'hidden'}),"frozenset({'nature', 'earth', 'untouched'})",0.06329113924050633,0.05063291139240506,0.0379746835443038,0.6,11.85,1.0,0.03477006889921487,2.373417721518987,0.9774774774774775,0.5000000000000001,0.5786666666666667,0.675
"frozenset({'earth', 'hidden', 'untouched'})",frozenset({'planet'}),0.0379746835443038,0.08860759493670886,0.02531645569620253,0.6666666666666666,7.523809523809524,1.0,0.021951610318859158,2.734177215189873,0.9013157894736843,0.24999999999999997,0.6342592592592592,0.47619047619047616
"frozenset({'earth', 'hidden', 'planet'})",frozenset({'untouched'}),0.02531645569620253,0.08860759493670886,0.02531645569620253,1.0,11.285714285714286,1.0,0.023073225444640282,inf,0.935064935064935,0.2857142857142857,1.0,0.6428571428571428
"frozenset({'hidden', 'untouched', 'planet'})",frozenset({'earth'}),0.03164556962025317,0.11392405063291139,0.02531645569620253,0.7999999999999999,7.022222222222222,1.0,0.021711264220477488,4.430379746835442,0.8856209150326797,0.21052631578947367,0.7742857142857141,0.5111111111111111
"frozenset({'hidden', 'planet'})","frozenset({'earth', 'untouched'})",0.03164556962025317,0.056962025316455694,0.02531645569620253,0.7999999999999999,14.044444444444444,1.0,0.02351385995834001,4.71518987341772,0.9591503267973855,0.39999999999999997,0.7879194630872483,0.6222222222222222
"frozenset({'earth', 'hidden', 'untouched'})",frozenset({'stunning'}),0.0379746835443038,0.06329113924050633,0.02531645569620253,0.6666666666666666,10.533333333333331,1.0,0.022912994712385837,2.810126582278481,0.9407894736842106,0.33333333333333326,0.6441441441441441,0.5333333333333333
"frozenset({'earth', 'hidden', 'stunning'})",frozenset({'untouched'}),0.02531645569620253,0.08860759493670886,0.02531645569620253,1.0,11.285714285714286,1.0,0.023073225444640282,inf,0.935064935064935,0.2857142857142857,1.0,0.6428571428571428
"frozenset({'earth', 'untouched', 'stunning'})",frozenset({'hidden'}),0.0379746835443038,0.06329113924050633,0.02531645569620253,0.6666666666666666,10.533333333333331,1.0,0.022912994712385837,2.810126582278481,0.9407894736842106,0.33333333333333326,0.6441441441441441,0.5333333333333333
"frozenset({'hidden', 'untouched', 'stunning'})",frozenset({'earth'}),0.03164556962025317,0.11392405063291139,0.02531645569620253,0.7999999999999999,7.022222222222222,1.0,0.021711264220477488,4.430379746835442,0.8856209150326797,0.21052631578947367,0.7742857142857141,0.5111111111111111
"frozenset({'hidden', 'stunning'})","frozenset({'earth', 'untouched'})",0.03164556962025317,0.056962025316455694,0.02531645569620253,0.7999999999999999,14.044444444444444,1.0,0.02351385995834001,4.71518987341772,0.9591503267973855,0.39999999999999997,0.7879194630872483,0.6222222222222222
"frozenset({'nature', 'earth', 'planet'})",frozenset({'journey'}),0.0379746835443038,0.0379746835443038,0.02531645569620253,0.6666666666666666,17.555555555555554,1.0,0.023874379105912513,2.8860759493670884,0.9802631578947368,0.49999999999999994,0.6535087719298245,0.6666666666666666
"frozenset({'nature', 'earth', 'journey'})",frozenset({'planet'}),0.03164556962025317,0.08860759493670886,0.02531645569620253,0.7999999999999999,9.028571428571428,1.0,0.022512417881749718,4.556962025316454,0.9183006535947711,0.26666666666666666,0.7805555555555554,0.5428571428571428
"frozenset({'nature', 'planet', 'journey'})",frozenset({'earth'}),0.02531645569620253,0.11392405063291139,0.02531645569620253,1.0,8.777777777777779,1.0,0.022432302515622497,inf,0.9090909090909092,0.22222222222222224,1.0,0.6111111111111112
"frozenset({'earth', 'planet', 'journey'})",frozenset({'nature'}),0.03164556962025317,0.25949367088607594,0.02531645569620253,0.7999999999999999,3.0829268292682923,1.0,0.017104630668162153,3.7025316455696187,0.6977124183006536,0.09523809523809525,0.72991452991453,0.448780487804878
